fight_id,R_fighter,R_nickname,B_fighter,B_nickname,Winner,date,year,R_odds,B_odds,R_wins,R_losses,R_draw,B_wins,B_losses,B_draw,R_age,B_age,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_Stance,B_Stance,weight_class,title_bout,win_by,last_round,last_round_time,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,R_avg_TD_pct,B_avg_TD_pct,R_current_win_streak,B_current_win_streak,event,location
ufc_fight_03938,Yair Rodriguez,El Pantera,Arnold Allen,Almighty,Arnold Allen,2021-03-03,2021,105,-105,14,3,0,8,0,0,28,38,181,183,165,183,Southpaw,Orthodox,Featherweight,False,Decision - Unanimous,3,5:00,60.49,56.04,4.36,4.82,15.78,49.66,6,4,UFC Fight Night 125,New York
ufc_fight_03939,Alexandre Pantoja,The Cannibal,Brandon Royval,Raw Dawg,Brandon Royval,2015-07-21,2015,-200,170,15,4,0,16,4,0,32,33,174,191,167,207,Southpaw,Orthodox,Flyweight,False,Decision - Unanimous,3,5:00,55.8,41.82,0.89,4.88,71.98,38.35,12,11,UFC 206,Los Angeles
ufc_fight_03940,Ciryl Gane,Bon Gamin,Francis Ngannou,The Predator,Francis Ngannou,2014-11-03,2014,200,-250,28,2,0,14,2,0,26,39,172,188,204,206,Switch,Orthodox,Heavyweight,False,Submission,1,2:40,38.31,45.42,1.46,4.09,74.46,53.56,1,0,UFC 184,Brazil
ufc_fight_03941,Movsar Evloev,,Calvin Kattar,The Boston Finisher,Movsar Evloev,2022-09-23,2022,-110,-110,28,8,0,20,2,0,33,33,178,173,167,182,Orthodox,Orthodox,Featherweight,False,Decision - Unanimous,3,5:00,32.1,32.09,2.64,2.12,47.83,24.34,9,1,UFC 255,Brazil
ufc_fight_03942,Marlon Vera,Chito,Amanda Nunes,The Lioness,Marlon Vera,2019-07-15,2019,250,-300,25,7,0,12,6,0,26,36,184,192,207,174,Southpaw,Orthodox,Bantamweight,False,Submission,5,0:22,39.76,34.95,2.91,0.47,14.02,42.23,2,11,UFC 162,Las Vegas
ufc_fight_03943,Israel Adesanya,The Last Stylebender,Sean Strickland,Tarzan,Israel Adesanya,2023-10-15,2023,250,-300,21,8,0,20,5,1,35,28,176,169,185,185,Orthodox,Orthodox,Middleweight,False,KO/TKO,3,3:14,42.87,31.22,0.61,0.09,22.83,74.7,1,4,UFC 180,Las Vegas
ufc_fight_03944,TJ Dillashaw,,Aljamain Sterling,Funk Master,TJ Dillashaw,2022-02-21,2022,105,-115,24,1,1,21,5,0,23,27,191,172,192,168,Orthodox,Orthodox,Bantamweight,False,KO/TKO,2,4:12,45.74,39.49,3.3,3.13,75.81,27.46,12,11,UFC 279,Australia
ufc_fight_03945,Justin Gaethje,The Highlight,Khabib Nurmagomedov,The Eagle,Justin Gaethje,2021-11-02,2021,320,-400,17,8,0,25,4,1,26,39,178,179,169,168,Orthodox,Southpaw,Lightweight,False,Decision - Majority,3,5:00,52.64,66.54,4.71,0.05,37.42,27.04,11,5,UFC 277,Las Vegas
ufc_fight_03946,Ilia Topuria,El Matador,Brian Ortega,T-City,Brian Ortega,2014-08-14,2014,320,-400,24,7,0,21,1,0,30,33,197,191,185,201,Switch,Switch,Featherweight,False,KO/TKO,1,2:34,50.11,30.64,0.86,2.33,23.53,51.79,4,12,UFC 295,Los Angeles
ufc_fight_03947,Jan Blachowicz,,Jared Cannonier,The Killa Gorilla,Jared Cannonier,2015-11-07,2015,200,-250,12,1,0,20,7,1,35,34,182,189,208,179,Orthodox,Switch,Light Heavyweight,False,Submission,4,1:07,64.23,42.07,4.91,3.43,78.53,15.41,2,8,UFC 164,New York
ufc_fight_03948,Beneil Dariush,,Eddie Alvarez,,Eddie Alvarez,2015-01-10,2015,-110,-110,14,2,0,17,5,0,32,29,200,181,203,186,Orthodox,Orthodox,Lightweight,False,Decision - Unanimous,3,5:00,35.06,60.5,0.11,2.82,66.09,36.97,1,8,UFC 250,Brazil
ufc_fight_03949,Tom Aspinall,,Yoel Romero,Soldier of God,Yoel Romero,2020-03-04,2020,250,-300,9,5,0,17,5,0,27,29,169,190,180,181,Switch,Orthodox,Heavyweight,True,Submission,2,0:09,58.94,60.8,4.65,0.55,62.49,69.37,1,1,UFC 261,Canada
ufc_fight_03950,Francis Ngannou,The Predator,Brandon Royval,Raw Dawg,Brandon Royval,2020-01-05,2020,-300,250,25,5,1,20,1,0,26,36,193,168,176,183,Orthodox,Orthodox,Heavyweight,False,Decision - Split,3,5:00,68.08,68.04,1.53,3.63,15.23,11.15,12,5,UFC 232,London
ufc_fight_03951,Paulo Costa,The Eraser,Tom Aspinall,,Paulo Costa,2024-10-16,2024,-115,105,14,0,1,24,6,0,27,27,190,175,182,215,Southpaw,Southpaw,Middleweight,False,Decision - Majority,3,5:00,49.94,58.49,4.87,2.41,13.96,37.03,8,1,UFC Fight Night 120,Los Angeles
ufc_fight_03952,Cain Velasquez,,Ciryl Gane,Bon Gamin,Cain Velasquez,2014-04-28,2014,-300,250,23,5,0,22,6,0,27,36,191,188,203,184,Orthodox,Orthodox,Heavyweight,False,Submission,3,0:51,51.59,50.67,2.69,4.47,41.53,77.77,6,4,UFC 278,Canada
ufc_fight_03953,Ciryl Gane,Bon Gamin,Stipe Miocic,,Ciryl Gane,2014-02-19,2014,-200,170,8,2,0,17,3,1,37,27,169,182,175,186,Switch,Orthodox,Heavyweight,False,Decision - Majority,3,5:00,56.39,62.79,4.5,2.04,75.1,60.6,6,9,UFC 264,Canada
ufc_fight_03954,Deiveson Figueiredo,Deus da Guerra,Brandon Royval,Raw Dawg,Deiveson Figueiredo,2022-05-07,2022,105,-105,12,6,0,21,4,0,29,30,198,176,177,195,Orthodox,Orthodox,Flyweight,False,KO/TKO,5,2:20,36.06,46.85,1.63,1.53,48.38,49.2,9,12,UFC Fight Night 214,New York
ufc_fight_03955,Nick Diaz,,Nate Diaz,,Nick Diaz,2022-04-17,2022,-250,200,11,0,0,9,4,0,26,34,179,179,215,200,Orthodox,Southpaw,Welterweight,False,Decision - Unanimous,3,5:00,34.93,47.55,4.7,0.36,30.27,48.91,12,1,UFC Fight Night 193,Abu Dhabi
ufc_fight_03956,Rob Font,,Petr Yan,No Mercy,Petr Yan,2015-09-25,2015,-250,200,21,1,1,17,0,0,28,23,170,189,170,172,Orthodox,Orthodox,Bantamweight,True,Submission,1,0:43,45.71,30.24,4.98,2.67,65.42,10.05,12,4,UFC 226,Australia
ufc_fight_03957,Charles Oliveira,Do Bronx,Henry Cejudo,The Messenger,Charles Oliveira,2023-10-06,2023,170,-200,16,1,0,25,5,0,33,25,173,175,211,209,Orthodox,Orthodox,Lightweight,False,Submission,2,3:22,50.89,59.11,3.07,1.79,18.11,69.66,3,4,UFC 207,Los Angeles
ufc_fight_03958,Conor McGregor,The Notorious,Arman Tsarukyan,,Arman Tsarukyan,2015-09-10,2015,-150,130,25,2,0,8,1,0,27,36,195,171,174,173,Southpaw,Orthodox,Lightweight,False,Submission,2,2:34,67.69,34.86,3.25,3.64,59.68,13.77,8,4,UFC Fight Night 136,Australia
ufc_fight_03959,Dan Hooker,The Hangman,Justin Gaethje,The Highlight,Justin Gaethje,2019-11-10,2019,-105,105,13,6,0,20,2,0,24,24,188,169,182,186,Orthodox,Orthodox,Lightweight,False,Decision - Unanimous,3,5:00,65.15,45.02,3.0,3.29,20.27,18.54,9,7,UFC Fight Night 132,New York
ufc_fight_03960,Rafael dos Anjos,RDA,Islam Makhachev,,Islam Makhachev,2023-04-18,2023,130,-150,9,6,0,19,0,0,37,32,194,186,196,167,Orthodox,Orthodox,Lightweight,False,Decision - Unanimous,3,5:00,45.42,64.65,0.65,3.3,42.24,59.46,2,7,UFC Fight Night 244,New York
ufc_fight_03961,Jiri Prochazka,BJP,Jamahal Hill,Sweet Dreams,Jiri Prochazka,2022-12-14,2022,-105,105,20,7,0,11,6,0,23,29,188,177,213,167,Southpaw,Orthodox,Light Heavyweight,False,Submission,5,0:21,69.3,41.42,0.7,3.34,31.61,25.66,9,7,UFC Fight Night 177,Canada
ufc_fight_03962,Jose Aldo,Junior,Calvin Kattar,The Boston Finisher,Jose Aldo,2015-09-08,2015,170,-200,25,7,0,11,3,0,39,35,165,200,193,193,Orthodox,Switch,Featherweight,False,Submission,2,3:56,65.0,50.68,3.13,1.64,61.65,68.57,2,3,UFC Fight Night 227,Brazil
ufc_fight_03963,Amanda Nunes,The Lioness,Julianna Pena,The Venezuelan Vixen,Julianna Pena,2016-08-03,2016,105,-105,16,8,1,19,2,0,35,33,198,186,168,205,Switch,Orthodox,Women's Bantamweight,True,Submission,1,2:37,32.86,49.28,0.89,1.75,66.32,43.39,1,1,UFC 294,London
ufc_fight_03964,Charles Oliveira,Do Bronx,Dustin Poirier,The Diamond,Charles Oliveira,2014-05-14,2014,-150,130,28,2,0,8,7,0,37,39,191,185,196,213,Switch,Southpaw,Lightweight,True,Submission,1,3:42,56.91,66.13,0.31,2.06,13.89,54.82,1,10,UFC Fight Night 189,Los Angeles
ufc_fight_03965,Jon Jones,Bones,Jamahal Hill,Sweet Dreams,Jamahal Hill,2017-04-19,2017,250,-300,20,4,0,16,5,0,34,30,188,197,181,175,Southpaw,Southpaw,Light Heavyweight,True,Submission,1,1:07,57.66,51.67,1.89,0.04,36.6,65.25,6,8,UFC 152,Australia
ufc_fight_03966,Leon Edwards,Rocky,Charles Oliveira,Do Bronx,Charles Oliveira,2018-10-30,2018,130,-150,25,8,0,11,2,0,33,32,177,195,207,204,Switch,Southpaw,Welterweight,False,KO/TKO,5,4:12,51.1,57.97,1.02,0.35,55.44,40.48,12,7,UFC 302,London
ufc_fight_03967,Alexa Grasso,,Marvin Vettori,The Italian Dream,Marvin Vettori,2018-02-03,2018,-150,130,27,2,0,11,1,1,29,25,170,190,201,176,Orthodox,Orthodox,Women's Flyweight,False,KO/TKO,1,3:14,30.18,64.91,4.05,4.1,79.0,37.93,3,4,UFC 305,Los Angeles
ufc_fight_03968,Nate Diaz,,Nick Diaz,,Nate Diaz,2019-10-25,2019,-115,105,19,4,1,23,0,0,36,29,171,176,174,177,Switch,Switch,Welterweight,False,Submission,5,3:04,39.7,44.84,4.02,3.78,26.57,31.16,1,8,UFC 177,Australia
ufc_fight_03969,Rafael dos Anjos,RDA,Eddie Alvarez,,Eddie Alvarez,2020-11-24,2020,320,-400,23,6,0,10,4,1,25,34,191,194,213,184,Southpaw,Orthodox,Lightweight,False,KO/TKO,1,1:22,40.12,60.73,3.33,1.1,41.44,37.58,2,7,UFC 264,Australia
ufc_fight_03970,Kamaru Usman,The Nigerian Nightmare,Shavkat Rakhmonov,Nomad,Shavkat Rakhmonov,2020-12-19,2020,200,-250,22,3,0,8,6,1,25,31,173,168,193,166,Southpaw,Switch,Welterweight,False,Submission,2,4:53,42.35,65.19,2.45,1.3,55.17,49.11,5,4,UFC 263,Australia
ufc_fight_03971,Anderson Silva,The Spider,Yoel Romero,Soldier of God,Anderson Silva,2016-07-09,2016,-400,320,13,4,1,10,1,0,26,31,191,190,191,186,Orthodox,Orthodox,Middleweight,False,KO/TKO,3,4:31,57.0,39.13,1.96,3.81,23.11,25.25,10,3,UFC 223,Brazil
ufc_fight_03972,Charles Oliveira,Do Bronx,Conor McGregor,The Notorious,Conor McGregor,2019-10-27,2019,-180,150,16,0,0,15,3,1,26,32,166,189,167,175,Switch,Switch,Lightweight,False,KO/TKO,2,1:07,64.22,51.86,4.29,0.5,79.33,40.66,7,3,UFC 158,Canada
ufc_fight_03973,Francis Ngannou,The Predator,Ilia Topuria,El Matador,Francis Ngannou,2014-04-09,2014,-115,105,24,0,0,8,6,0,35,36,196,197,211,171,Orthodox,Southpaw,Heavyweight,True,Submission,3,2:37,55.26,69.97,4.88,3.85,59.66,47.48,12,3,UFC Fight Night 149,Los Angeles
ufc_fight_03974,Tyron Woodley,The Chosen One,Georges St-Pierre,GSP,Georges St-Pierre,2020-11-03,2020,-115,105,26,8,1,13,3,0,37,31,189,177,195,199,Orthodox,Orthodox,Welterweight,False,KO/TKO,4,2:42,43.96,64.61,0.61,2.35,15.54,62.23,0,3,UFC 301,Los Angeles
ufc_fight_03975,Dustin Poirier,The Diamond,Michael Chandler,Iron,Michael Chandler,2021-10-10,2021,-105,105,20,2,0,13,4,0,38,39,197,183,185,199,Orthodox,Switch,Lightweight,False,Decision - Split,3,5:00,39.16,48.16,0.24,0.14,76.09,17.12,6,0,UFC Fight Night 169,London
ufc_fight_03976,Sean Strickland,Tarzan,Dricus du Plessis,Stillknocks,Sean Strickland,2021-09-23,2021,250,-300,26,3,0,19,7,1,25,39,176,197,165,168,Orthodox,Southpaw,Middleweight,False,Decision - Unanimous,3,5:00,56.69,36.87,0.48,3.19,57.6,21.19,4,6,UFC 209,London
ufc_fight_03977,Nate Diaz,,Stephen Thompson,Wonderboy,Stephen Thompson,2018-08-09,2018,320,-400,22,0,1,16,5,1,28,38,195,190,212,213,Orthodox,Orthodox,Welterweight,False,KO/TKO,2,3:40,56.13,51.21,2.39,0.88,32.78,59.76,5,2,UFC 195,Las Vegas
ufc_fight_03978,Gilbert Burns,Durinho,Paul Felder,The Irish Dragon,Gilbert Burns,2020-01-06,2020,105,-105,22,7,0,26,1,0,28,23,175,179,208,185,Orthodox,Switch,Welterweight,True,Decision - Unanimous,5,5:00,59.15,34.13,3.49,4.92,65.79,21.7,9,8,UFC 300,London
ufc_fight_03979,Jose Aldo,Junior,Yair Rodriguez,El Pantera,Yair Rodriguez,2014-07-04,2014,-300,250,28,8,0,22,8,0,35,23,173,198,201,193,Orthodox,Switch,Featherweight,False,KO/TKO,2,0:51,69.76,50.78,3.43,0.97,53.11,75.53,5,2,UFC 190,Los Angeles
ufc_fight_03980,Rose Namajunas,Thug,Dan Hooker,The Hangman,Rose Namajunas,2021-09-25,2021,-250,200,9,4,0,21,2,0,30,30,167,188,209,198,Southpaw,Orthodox,Women's Strawweight,False,Decision - Split,3,5:00,64.68,36.61,0.47,2.05,56.29,67.19,6,1,UFC Fight Night 200,Los Angeles
ufc_fight_03981,Anderson Silva,The Spider,Derek Brunson,,Anderson Silva,2019-11-14,2019,130,-150,12,6,0,11,8,0,30,23,195,188,181,193,Orthodox,Southpaw,Middleweight,True,KO/TKO,3,2:00,51.41,60.43,3.51,0.16,13.82,57.48,5,1,UFC 174,Canada
ufc_fight_03982,Paulo Costa,The Eraser,Max Holloway,Blessed,Max Holloway,2020-09-30,2020,-250,200,15,5,1,20,1,0,33,30,178,181,215,198,Orthodox,Switch,Middleweight,False,Decision - Unanimous,3,5:00,48.18,66.12,2.58,2.68,31.99,71.77,8,7,UFC 282,Abu Dhabi
ufc_fight_03983,Dricus du Plessis,Stillknocks,Jared Cannonier,The Killa Gorilla,Jared Cannonier,2021-03-30,2021,-110,-110,16,6,0,21,8,0,28,36,168,175,175,195,Orthodox,Orthodox,Middleweight,False,KO/TKO,1,0:38,39.7,68.8,1.61,2.21,45.01,14.88,8,1,UFC 184,Australia
ufc_fight_03984,Dricus du Plessis,Stillknocks,Derek Brunson,,Derek Brunson,2019-06-06,2019,150,-180,26,0,0,16,7,0,28,25,195,170,205,213,Orthodox,Southpaw,Middleweight,False,Decision - Split,3,5:00,45.26,66.49,1.59,1.62,44.47,55.74,11,0,UFC 191,London
ufc_fight_03985,Dominick Cruz,The Dominator,Rob Font,,Dominick Cruz,2024-01-16,2024,-250,200,20,3,0,17,0,0,23,30,192,191,199,186,Orthodox,Switch,Bantamweight,False,KO/TKO,3,2:43,40.49,40.88,1.66,1.02,11.55,75.61,9,4,UFC 170,Canada
ufc_fight_03986,Yoel Romero,Soldier of God,Kelvin Gastelum,,Kelvin Gastelum,2023-01-22,2023,-115,105,11,6,0,16,1,1,31,35,200,196,202,213,Switch,Orthodox,Middleweight,False,Submission,2,2:35,54.28,49.42,4.06,0.1,28.04,60.47,5,9,UFC Fight Night 145,Brazil
ufc_fight_03987,Petr Yan,No Mercy,Cory Sandhagen,The Sandman,Petr Yan,2023-08-20,2023,-300,250,9,1,0,25,1,1,37,32,185,174,189,178,Orthodox,Orthodox,Bantamweight,False,Decision - Majority,3,5:00,43.7,69.07,1.3,0.56,32.86,57.08,2,6,UFC 232,Canada
ufc_fight_03988,Paul Felder,The Irish Dragon,Eddie Alvarez,,Eddie Alvarez,2020-12-13,2020,-400,320,13,8,0,16,0,0,35,36,196,175,193,200,Switch,Switch,Lightweight,False,Decision - Split,3,5:00,35.35,40.58,3.58,4.94,28.58,32.28,3,1,UFC 293,New York
ufc_fight_03989,Paul Felder,The Irish Dragon,Colby Covington,Chaos,Colby Covington,2024-07-04,2024,105,-105,18,6,0,17,2,0,29,37,165,184,173,194,Southpaw,Orthodox,Lightweight,False,Decision - Unanimous,3,5:00,66.74,55.99,0.96,4.01,51.55,70.63,11,12,UFC 197,London
ufc_fight_03990,Khabib Nurmagomedov,The Eagle,Arman Tsarukyan,,Arman Tsarukyan,2022-05-12,2022,-180,150,24,2,0,13,2,0,30,24,184,179,214,182,Southpaw,Orthodox,Lightweight,True,KO/TKO,2,3:02,43.07,34.12,1.27,3.12,27.29,48.38,8,4,UFC 291,Los Angeles
ufc_fight_03991,Song Yadong,,Sean O'Malley,Suga,Song Yadong,2019-04-16,2019,-105,105,8,5,0,19,7,0,25,35,174,194,189,172,Orthodox,Southpaw,Bantamweight,False,Decision - Unanimous,3,5:00,35.94,44.56,3.17,4.07,42.97,29.29,7,3,UFC 187,London
ufc_fight_03992,Rose Namajunas,Thug,Islam Makhachev,,Rose Namajunas,2020-08-17,2020,250,-300,26,0,1,27,4,0,29,25,173,167,176,197,Orthodox,Orthodox,Women's Strawweight,False,Decision - Unanimous,3,5:00,54.6,46.31,1.67,2.8,17.52,25.55,1,8,UFC 243,London
ufc_fight_03993,Alexa Grasso,,Valentina Shevchenko,Bullet,Valentina Shevchenko,2017-04-06,2017,-300,250,26,7,1,19,0,0,23,29,165,175,167,173,Orthodox,Orthodox,Women's Flyweight,False,KO/TKO,2,3:50,59.38,53.11,2.6,0.91,44.18,72.9,0,4,UFC 175,Canada
ufc_fight_03994,Tom Aspinall,,Stipe Miocic,,Tom Aspinall,2023-01-09,2023,320,-400,24,8,0,24,5,0,35,24,169,198,196,189,Switch,Orthodox,Heavyweight,False,Decision - Unanimous,3,5:00,49.05,31.85,2.83,3.13,51.66,31.89,7,5,UFC 236,New York
ufc_fight_03995,Belal Muhammad,Remember the Name,Nick Diaz,,Nick Diaz,2021-09-21,2021,105,-115,10,8,0,12,7,0,35,35,170,190,200,213,Orthodox,Orthodox,Welterweight,False,KO/TKO,2,0:29,65.82,63.84,2.56,1.69,12.46,22.0,10,11,UFC 172,Abu Dhabi
ufc_fight_03996,Justin Gaethje,The Highlight,Rafael dos Anjos,RDA,Justin Gaethje,2018-11-17,2018,105,-105,19,7,0,10,5,0,33,30,167,168,203,175,Orthodox,Orthodox,Lightweight,False,KO/TKO,1,2:42,41.82,44.37,1.73,0.43,51.33,71.15,9,3,UFC Fight Night 171,Canada
ufc_fight_03997,Demetrious Johnson,Mighty Mouse,Paulo Costa,The Eraser,Paulo Costa,2019-01-08,2019,-300,250,17,2,0,27,8,0,29,36,190,192,187,181,Orthodox,Switch,Flyweight,False,Submission,3,0:56,65.82,47.3,3.11,2.76,20.0,49.31,1,9,UFC 192,Canada
ufc_fight_03998,Weili Zhang,Magnum,Jessica Andrade,Bate Estaca,Weili Zhang,2015-03-21,2015,-150,130,24,2,0,19,5,0,27,34,173,170,170,188,Switch,Switch,Women's Strawweight,False,KO/TKO,2,1:00,60.04,49.45,0.66,4.98,10.85,77.47,11,9,UFC 209,Australia
ufc_fight_03999,Aljamain Sterling,Funk Master,TJ Dillashaw,,Aljamain Sterling,2014-01-02,2014,170,-200,22,5,0,22,0,0,39,36,177,190,209,203,Switch,Orthodox,Bantamweight,False,Decision - Split,3,5:00,47.67,62.98,3.74,1.05,12.46,47.38,4,3,UFC 282,London
ufc_fight_04000,Yoel Romero,Soldier of God,Rafael dos Anjos,RDA,Rafael dos Anjos,2022-08-26,2022,-110,-110,23,7,0,20,6,0,27,35,171,198,170,206,Switch,Orthodox,Middleweight,False,Submission,1,0:31,46.5,44.65,0.44,2.53,38.08,51.77,2,5,UFC 269,Brazil
ufc_fight_04001,Frankie Edgar,The Answer,Arnold Allen,Almighty,Frankie Edgar,2020-12-18,2020,-180,150,10,0,0,11,6,1,23,27,166,193,200,207,Switch,Switch,Featherweight,False,Decision - Majority,3,5:00,49.4,32.02,4.41,3.77,11.24,63.1,10,4,UFC Fight Night 217,Las Vegas
ufc_fight_04002,Sean O'Malley,Suga,Paulo Costa,The Eraser,Paulo Costa,2022-04-15,2022,-400,320,19,6,0,18,4,0,24,37,200,191,190,200,Orthodox,Orthodox,Bantamweight,False,KO/TKO,4,3:41,48.87,56.7,0.69,0.17,59.57,79.24,11,12,UFC 283,Las Vegas
ufc_fight_04003,Gilbert Burns,Durinho,Nate Diaz,,Nate Diaz,2019-09-15,2019,-300,250,21,3,0,9,7,0,30,33,183,194,176,213,Orthodox,Orthodox,Welterweight,False,KO/TKO,1,0:54,47.97,49.89,1.82,4.79,36.11,48.78,10,4,UFC 282,Abu Dhabi
ufc_fight_04004,Henry Cejudo,The Messenger,Michael Chiesa,Maverick,Henry Cejudo,2019-09-25,2019,-115,105,23,0,1,16,5,0,30,24,183,180,168,197,Switch,Switch,Flyweight,True,Submission,3,1:49,68.57,57.45,1.71,1.25,11.08,72.12,9,4,UFC 272,Los Angeles
ufc_fight_04005,Rose Namajunas,Thug,Daniel Cormier,DC,Rose Namajunas,2015-03-21,2015,320,-400,12,0,1,28,5,0,26,37,173,194,186,208,Orthodox,Orthodox,Women's Strawweight,False,Submission,4,3:42,62.46,40.68,3.44,1.68,63.85,76.28,2,10,UFC 180,Australia
ufc_fight_04006,Belal Muhammad,Remember the Name,Vicente Luque,The Silent Assassin,Belal Muhammad,2019-01-02,2019,250,-300,9,7,0,12,7,0,29,36,171,189,173,194,Southpaw,Orthodox,Welterweight,True,Decision - Unanimous,5,5:00,39.09,48.49,1.72,3.26,63.15,23.37,0,4,UFC 307,Abu Dhabi
ufc_fight_04007,Conor McGregor,The Notorious,Charles Oliveira,Do Bronx,Conor McGregor,2020-02-19,2020,-300,250,21,4,1,26,1,0,33,34,188,191,174,206,Switch,Orthodox,Lightweight,False,Decision - Majority,3,5:00,66.9,34.69,1.6,0.34,11.23,50.37,1,3,UFC 280,New York
ufc_fight_04008,Dustin Poirier,The Diamond,Michael Chiesa,Maverick,Dustin Poirier,2023-07-03,2023,-115,105,15,0,1,26,0,1,36,36,196,170,209,210,Orthodox,Southpaw,Lightweight,False,KO/TKO,2,0:02,60.8,60.82,3.9,2.4,26.79,68.89,12,12,UFC 253,Abu Dhabi
ufc_fight_04009,Petr Yan,No Mercy,Cory Sandhagen,The Sandman,Petr Yan,2015-05-02,2015,130,-150,11,0,0,16,2,0,35,33,185,174,197,185,Orthodox,Orthodox,Bantamweight,True,KO/TKO,1,1:19,56.38,51.22,4.39,0.08,72.96,67.91,6,8,UFC 160,New York
ufc_fight_04010,Anderson Silva,The Spider,Dricus du Plessis,Stillknocks,Anderson Silva,2018-07-22,2018,-200,170,28,5,1,21,1,0,27,35,183,182,172,204,Orthodox,Switch,Middleweight,False,Submission,1,0:50,59.59,30.95,3.82,3.24,31.31,60.33,1,4,UFC 300,London
ufc_fight_04011,Khabib Nurmagomedov,The Eagle,Dan Hooker,The Hangman,Khabib Nurmagomedov,2021-01-16,2021,320,-400,14,5,0,28,2,1,27,37,168,176,166,200,Orthodox,Switch,Lightweight,False,Decision - Unanimous,3,5:00,36.41,30.97,0.91,2.56,13.44,38.67,8,3,UFC 232,New York
ufc_fight_04012,Song Yadong,,TJ Dillashaw,,Song Yadong,2023-02-09,2023,320,-400,26,2,0,20,4,0,33,38,198,194,178,194,Southpaw,Orthodox,Bantamweight,False,Submission,4,1:07,55.43,44.12,4.41,0.55,65.22,24.07,9,5,UFC 214,Australia
ufc_fight_04013,Stephen Thompson,Wonderboy,Robbie Lawler,Ruthless,Robbie Lawler,2024-08-20,2024,-250,200,19,2,0,11,4,0,23,23,182,197,214,209,Orthodox,Orthodox,Welterweight,False,Decision - Unanimous,3,5:00,47.1,37.29,4.89,0.62,49.67,79.87,10,9,UFC 222,Brazil
ufc_fight_04014,Daniel Cormier,DC,Jamahal Hill,Sweet Dreams,Daniel Cormier,2016-04-28,2016,-180,150,8,3,1,24,8,0,35,25,179,197,190,173,Orthodox,Orthodox,Light Heavyweight,False,Decision - Unanimous,3,5:00,67.69,58.31,1.33,3.12,65.87,10.72,1,12,UFC 185,Australia
ufc_fight_04015,Beneil Dariush,,Arman Tsarukyan,,Beneil Dariush,2020-05-21,2020,-115,105,26,8,0,17,7,0,25,34,171,184,174,171,Switch,Orthodox,Lightweight,False,KO/TKO,3,2:29,63.38,32.27,2.08,1.46,17.2,67.66,4,11,UFC Fight Night 168,Las Vegas
ufc_fight_04016,Jamahal Hill,Sweet Dreams,Merab Dvalishvili,The Machine,Merab Dvalishvili,2015-06-02,2015,130,-150,28,8,1,28,5,0,29,35,168,165,210,180,Southpaw,Orthodox,Light Heavyweight,True,Decision - Split,5,5:00,49.85,45.57,1.4,4.26,58.75,79.01,10,4,UFC 272,Australia
ufc_fight_04017,Alex Pereira,Poatan,Jamahal Hill,Sweet Dreams,Alex Pereira,2019-04-03,2019,-400,320,24,0,0,12,4,0,29,34,190,170,169,180,Southpaw,Switch,Light Heavyweight,True,Submission,3,0:34,53.63,46.39,1.5,0.59,46.38,57.35,8,1,UFC 245,Abu Dhabi
ufc_fight_04018,Israel Adesanya,The Last Stylebender,Sean Strickland,Tarzan,Israel Adesanya,2016-12-18,2016,-115,105,23,6,0,21,2,1,33,32,182,191,200,215,Orthodox,Orthodox,Middleweight,False,Decision - Split,3,5:00,59.19,43.79,0.11,2.3,42.76,29.05,5,4,UFC 308,Canada
ufc_fight_04019,Stipe Miocic,,Tom Aspinall,,Tom Aspinall,2019-10-17,2019,-110,-110,23,3,0,11,7,0,36,25,186,178,176,199,Southpaw,Orthodox,Heavyweight,False,Submission,2,3:54,43.53,59.75,1.25,2.06,76.75,61.9,12,4,UFC 266,Canada
ufc_fight_04020,Brian Ortega,T-City,Alexander Volkanovski,The Great,Brian Ortega,2024-09-22,2024,200,-250,11,8,0,11,3,0,34,28,199,167,212,167,Orthodox,Orthodox,Featherweight,False,Submission,1,1:34,53.12,36.4,3.06,4.68,73.03,63.26,10,3,UFC Fight Night 106,Australia
ufc_fight_04021,Demetrious Johnson,Mighty Mouse,Brandon Royval,Raw Dawg,Demetrious Johnson,2014-02-11,2014,-115,105,17,0,0,22,4,0,36,28,190,187,201,208,Orthodox,Orthodox,Flyweight,False,KO/TKO,2,3:57,57.06,63.38,1.74,1.56,55.63,71.48,0,0,UFC 283,Abu Dhabi
ufc_fight_04022,Aljamain Sterling,Funk Master,Song Yadong,,Aljamain Sterling,2016-11-07,2016,130,-150,16,1,0,20,6,0,37,30,186,170,200,207,Southpaw,Switch,Bantamweight,False,Submission,1,1:55,57.21,67.06,4.87,2.1,57.83,31.87,12,12,UFC 278,Australia
ufc_fight_04023,Alexander Volkanovski,The Great,Stipe Miocic,,Stipe Miocic,2022-11-11,2022,-200,170,13,0,1,13,0,0,34,32,196,179,182,214,Switch,Southpaw,Featherweight,False,Submission,1,3:44,42.91,33.87,3.88,4.52,42.72,77.91,3,12,UFC Fight Night 214,Brazil
