R_fighter,B_fighter,Winner,date,R_odds,B_odds,R_wins,R_losses,R_draw,B_wins,B_losses,B_draw,R_age,B_age,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_Stance,B_Stance,weight_class,title_bout,win_by,last_round,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,R_avg_TD_pct,B_avg_TD_pct,event
Colby Covington,Francis Ngannou,Colby Covington,2021-11-27,-200,170,25,0,0,14,4,0,30,30,181,177,198,175,Orthodox,Orthodox,Light Heavyweight,False,Decision - Unanimous,5,30.1416992690106,61.20724800764637,0.3342152511721488,1.2980340247242843,40.17010839774023,62.262391844708056,UFC 263
Nate Diaz,Francis Ngannou,Nate Diaz,2020-02-27,150,-180,22,1,0,20,2,0,33,25,193,181,194,175,Southpaw,Southpaw,Heavyweight,False,KO/TKO,1,35.510379062902686,46.19773023928181,2.6530955547214874,1.0273765114730677,59.61386218516845,29.10380407774118,UFC 265
Nate Diaz,Khabib Nurmagomedov,Nate Diaz,2021-07-24,-200,170,14,4,0,21,2,0,30,37,173,183,184,184,Southpaw,Southpaw,Light Heavyweight,False,Decision - Split,1,60.26435527192588,52.970375295167344,1.7723335411670371,2.468843567434375,40.93304995714173,46.113189781989206,UFC 239
Gilbert Burns,Jon Jones,Jon Jones,2023-03-14,-200,170,18,1,0,15,3,0,31,26,189,193,189,191,Switch,Southpaw,Light Heavyweight,False,Submission,5,32.248624883204485,32.5041991290198,0.8291100250597658,1.097733606841333,43.66078568660309,46.79323752488163,UFC 201
Jon Jones,Charles Oliveira,Jon Jones,2014-04-06,-200,170,14,0,0,14,0,0,28,28,170,183,199,181,Southpaw,Switch,Middleweight,False,Decision - Unanimous,5,32.299051274353566,54.9827451571951,2.440293335339636,2.3867649660245043,62.53348735503397,35.131525862731024,UFC 220
Nick Diaz,Sean O'Malley,Sean O'Malley,2022-12-28,150,-180,25,3,0,25,3,0,38,35,191,186,186,205,Southpaw,Switch,Lightweight,False,Decision - Split,1,37.531396255815636,63.01888142433281,2.596171128823002,2.7716885671473297,50.55936578313932,58.02875872496278,UFC 288
Kamaru Usman,Jon Jones,Jon Jones,2019-03-22,150,-180,13,5,0,24,5,0,31,29,178,175,196,173,Southpaw,Southpaw,Welterweight,False,Decision - Split,4,50.44190123061104,48.83224358140354,1.2392569128586555,3.707020570124505,25.278931349142646,60.37428201413078,UFC 240
Justin Gaethje,Daniel Cormier,Justin Gaethje,2020-04-02,150,-180,13,5,0,18,5,0,32,32,189,192,181,183,Orthodox,Orthodox,Middleweight,False,Decision - Unanimous,3,64.14862053284517,60.22309298502929,3.651794797507468,2.0087554016494367,29.907269979245967,23.066642637504312,UFC 266
Kamaru Usman,Conor McGregor,Conor McGregor,2020-09-20,150,-180,23,2,0,25,4,0,38,34,190,171,185,191,Switch,Switch,Lightweight,False,Decision - Unanimous,1,30.898302871378082,50.15006871355026,2.9483521494464457,1.9720859319044264,61.863616980460236,24.750219671626454,UFC 293
Jamahal Hill,Tom Aspinall,Jamahal Hill,2021-04-15,150,-180,21,5,0,20,2,0,34,34,191,191,177,192,Switch,Switch,Welterweight,False,KO/TKO,2,36.20292527860118,58.13393753777373,2.401964543402597,1.901844318065422,39.41553285892789,20.245746351397614,UFC 239
Sean O'Malley,Colby Covington,Sean O'Malley,2019-01-17,150,-180,16,1,0,14,4,0,30,31,185,181,182,192,Orthodox,Orthodox,Light Heavyweight,False,KO/TKO,5,32.54421486693033,34.98065487478371,0.9138779670884789,3.283196886956095,26.87385063876111,37.35449375862696,UFC 292
Jon Jones,Anderson Silva,Jon Jones,2017-03-05,-200,170,25,2,0,22,1,0,26,38,194,187,184,201,Orthodox,Switch,Light Heavyweight,False,Decision - Unanimous,5,62.31130580044313,44.67722316536323,3.299726271853498,3.4535305104337293,42.84670307981645,30.113518595114527,UFC 309
Daniel Cormier,Israel Adesanya,Israel Adesanya,2016-09-30,150,-180,11,0,0,11,2,0,29,37,183,193,178,189,Southpaw,Southpaw,Light Heavyweight,False,KO/TKO,5,34.278057686788344,56.63280932896487,1.5072391392689775,0.9056297552094157,60.0986447626614,51.78985522128346,UFC 227
Israel Adesanya,Nate Diaz,Israel Adesanya,2023-12-18,-200,170,24,0,0,13,3,0,34,31,192,195,188,181,Switch,Southpaw,Heavyweight,False,Submission,3,38.09220649938143,50.78346332615211,0.7301865293387557,0.816968082535193,30.24809860501048,24.827040956365003,UFC 276
Kamaru Usman,Nate Diaz,Kamaru Usman,2016-11-17,150,-180,22,5,0,12,1,0,36,34,178,195,177,193,Southpaw,Southpaw,Middleweight,False,KO/TKO,1,45.32333721802182,49.13961623031628,0.08823037611503759,0.23690824158146206,48.236567873383905,68.73902273238033,UFC 211
Tony Ferguson,Alex Pereira,Alex Pereira,2023-09-05,-200,170,21,3,0,23,3,0,34,30,170,178,176,183,Southpaw,Switch,Lightweight,True,Submission,3,37.24990359178244,34.04258534327149,2.506115261235579,2.6337084754005056,40.97437334055341,30.76785112729552,UFC 240
Tony Ferguson,Gilbert Burns,Gilbert Burns,2019-01-17,-200,170,14,3,0,12,4,0,30,33,185,175,207,202,Orthodox,Southpaw,Middleweight,False,Submission,2,30.5725964521724,33.84399550339048,3.1873628373657543,0.23306774259255558,65.84516709763483,47.27151443359477,UFC 242
Aljamain Sterling,Colby Covington,Colby Covington,2016-09-20,150,-180,25,2,0,11,2,0,31,38,187,180,193,185,Orthodox,Switch,Lightweight,False,Decision - Split,1,60.14913525130449,45.7936170589754,0.3056079098433844,0.9506696850262335,20.607699314556857,22.778752465388745,UFC 309
Max Holloway,Israel Adesanya,Israel Adesanya,2021-03-24,-200,170,13,5,0,12,2,0,29,30,175,170,178,172,Orthodox,Orthodox,Lightweight,True,KO/TKO,4,56.92769684727711,42.7509471425906,3.33795518583313,3.431881345987095,23.59748945827707,25.83830039721866,UFC 247
Alexander Volkanovski,Georges St-Pierre,Alexander Volkanovski,2018-09-07,-200,170,13,0,0,25,4,0,32,35,188,178,186,191,Switch,Southpaw,Heavyweight,False,Decision - Unanimous,5,56.128801150095654,58.25728655729813,1.9873950121639536,3.5421705027531925,20.093616212701615,51.166557059574316,UFC 278
Dustin Poirier,Islam Makhachev,Islam Makhachev,2016-05-11,-200,170,15,5,0,11,4,0,30,33,175,177,206,202,Switch,Southpaw,Heavyweight,False,KO/TKO,2,55.58109553261865,40.33559723469999,2.3414562133667287,3.7137825026789795,25.391451595104417,69.67020970661522,UFC 245
Leon Edwards,Gilbert Burns,Leon Edwards,2019-11-05,-200,170,18,1,0,10,5,0,38,34,190,170,206,206,Southpaw,Orthodox,Light Heavyweight,False,Decision - Split,2,32.12656342107192,39.08047661454919,3.5991574824120898,2.682915393756324,20.59089536356232,46.19539293147635,UFC 230
Dustin Poirier,Anderson Silva,Anderson Silva,2019-07-21,150,-180,16,5,0,23,2,0,34,31,181,177,204,201,Orthodox,Southpaw,Light Heavyweight,False,KO/TKO,5,41.52120110016257,32.2403789275065,3.90636486614115,2.692687948919515,39.270992484919354,53.21076860370819,UFC 206
Jon Jones,Nick Diaz,Nick Diaz,2015-08-27,150,-180,22,4,0,23,5,0,28,37,184,176,204,195,Switch,Switch,Lightweight,False,Decision - Unanimous,1,34.826989578598415,60.121982445789335,2.7228524577187647,3.1581037366725746,55.89555922729522,56.94592377171297,UFC 219
Jorge Masvidal,Colby Covington,Colby Covington,2019-06-03,-200,170,22,1,0,21,1,0,25,28,176,174,170,172,Switch,Southpaw,Middleweight,False,Decision - Split,2,42.25246177370428,59.513486041241876,3.6892226048699253,3.164811633055324,65.8488208541659,28.61210146157628,UFC 238
Sean O'Malley,Kamaru Usman,Sean O'Malley,2016-04-04,150,-180,25,0,0,16,5,0,26,26,181,193,173,200,Switch,Orthodox,Heavyweight,False,KO/TKO,2,44.41025204774304,50.071321001794516,3.923482140597321,0.05212532193505437,41.316873702475036,63.962786723502255,UFC 258
Khabib Nurmagomedov,Nate Diaz,Nate Diaz,2015-06-14,150,-180,19,4,0,18,3,0,28,36,177,180,177,180,Southpaw,Switch,Lightweight,False,KO/TKO,5,46.130025102831254,42.16870511985471,0.5797146470600576,2.4065032850927377,23.78917986559243,63.950146339460616,UFC 291
Kamaru Usman,Max Holloway,Max Holloway,2017-11-25,-200,170,18,2,0,14,0,0,38,33,183,192,199,208,Orthodox,Switch,Heavyweight,False,Decision - Unanimous,1,33.925939936262886,51.817701981430005,1.4439337751858123,0.5884308534228735,68.19388006272999,65.54733203019498,UFC 238
Colby Covington,Islam Makhachev,Colby Covington,2018-05-28,150,-180,24,3,0,15,4,0,29,30,176,170,170,179,Southpaw,Southpaw,Light Heavyweight,False,Submission,3,40.893565495090236,50.89225863746826,2.1190134970648673,2.0415667286403427,66.19137843933294,23.277775347536334,UFC 226
Belal Muhammad,Sean O'Malley,Belal Muhammad,2022-01-15,-200,170,22,2,0,21,5,0,37,37,193,182,191,190,Orthodox,Southpaw,Heavyweight,False,Decision - Split,2,60.89537142970903,53.35924169972277,2.3426465361035596,0.7155180198447959,28.40322691100763,21.103480895746618,UFC 289
Belal Muhammad,Michael Chandler,Belal Muhammad,2019-02-14,-200,170,22,1,0,17,3,0,27,32,171,180,201,187,Southpaw,Orthodox,Light Heavyweight,False,Decision - Split,3,46.09476988526305,37.20732188136019,2.285911370850404,2.673416268603239,40.04177793083328,27.80767306961618,UFC 279
Belal Muhammad,Georges St-Pierre,Belal Muhammad,2014-11-14,150,-180,19,4,0,24,5,0,29,35,182,193,206,197,Southpaw,Orthodox,Lightweight,False,Decision - Split,4,40.50915300281366,48.31238406171059,1.6084971555270218,2.106411862525891,39.382898500546375,29.26348538847494,UFC 205
Anderson Silva,Colby Covington,Colby Covington,2022-08-12,-200,170,22,4,0,23,5,0,28,32,185,176,179,208,Orthodox,Southpaw,Middleweight,False,Decision - Split,1,47.35804279846354,48.98354806222401,3.299655747438797,2.8834908517589857,40.04060077367049,36.14402798136142,UFC 273
Islam Makhachev,Israel Adesanya,Israel Adesanya,2018-05-19,150,-180,12,2,0,18,3,0,29,31,193,190,198,200,Orthodox,Southpaw,Light Heavyweight,False,KO/TKO,3,60.50139593505183,54.63364912965304,2.103154616435011,2.1219485772594786,40.65525020540673,60.341613296024036,UFC 240
Leon Edwards,Jorge Masvidal,Jorge Masvidal,2017-10-23,-200,170,14,5,0,17,1,0,30,35,185,188,197,188,Southpaw,Orthodox,Welterweight,False,Decision - Split,3,35.86211371033828,35.918152960743285,1.4380376252795548,2.9339258551256076,45.08767071933717,39.93413005352727,UFC 250
Islam Makhachev,Georges St-Pierre,Islam Makhachev,2014-09-14,-200,170,19,5,0,25,1,0,28,31,191,172,208,177,Switch,Southpaw,Middleweight,False,Decision - Split,4,39.33095374353068,36.190537529272305,1.1993804684556086,2.795683153924435,25.152205425610468,49.486143466442506,UFC 207
Gilbert Burns,Justin Gaethje,Gilbert Burns,2018-06-05,-200,170,16,5,0,10,3,0,33,25,192,188,202,174,Orthodox,Switch,Lightweight,False,KO/TKO,3,31.920636301610102,51.01233680851011,0.24934866349937934,3.0207426622038036,23.683047068333593,36.18706818368239,UFC 308
Belal Muhammad,Islam Makhachev,Belal Muhammad,2023-07-25,-200,170,13,4,0,12,5,0,38,29,172,179,197,205,Switch,Orthodox,Light Heavyweight,False,Submission,2,48.07687026635482,42.49002371137402,3.5643960664376926,0.45637990683520746,52.85932479588883,47.128932381250706,UFC 275
Max Holloway,Conor McGregor,Conor McGregor,2016-01-30,-200,170,16,1,0,16,0,0,26,33,176,175,192,197,Orthodox,Orthodox,Welterweight,False,Decision - Unanimous,5,45.56155986703021,46.65020834713394,3.32114367565016,0.32538798823443127,28.620438440306838,22.005071835686838,UFC 254
Leon Edwards,Francis Ngannou,Leon Edwards,2016-12-26,150,-180,21,1,0,21,1,0,35,29,184,177,175,182,Switch,Switch,Light Heavyweight,False,Decision - Split,5,34.63783685687733,63.012833004174034,3.277677264187267,3.7328935458688113,58.386524823392435,50.95820046409757,UFC 308
Michael Chandler,Tom Aspinall,Tom Aspinall,2019-05-08,-200,170,24,2,0,18,4,0,31,28,172,172,181,204,Southpaw,Switch,Light Heavyweight,False,KO/TKO,2,53.87048260749097,30.723125537295985,1.6522541899613978,3.2414470205083443,49.747934268302465,63.379661246491196,UFC 218
Gilbert Burns,Tom Aspinall,Gilbert Burns,2021-12-19,150,-180,25,0,0,20,1,0,28,38,193,187,176,190,Southpaw,Switch,Welterweight,False,Decision - Split,4,52.71677642879072,48.72204773409425,2.4638270678710823,3.6195373640521584,55.99822562388091,27.743616883312257,UFC 275
Georges St-Pierre,Khabib Nurmagomedov,Khabib Nurmagomedov,2023-04-22,150,-180,15,0,0,12,2,0,33,33,176,177,179,186,Southpaw,Southpaw,Welterweight,False,KO/TKO,4,47.23027694718502,61.52615028848836,1.7648894258246823,3.586386409975446,69.04180266744208,43.053970244787706,UFC 243
Tom Aspinall,Daniel Cormier,Tom Aspinall,2021-04-23,-200,170,11,3,0,17,3,0,36,27,181,195,177,204,Orthodox,Orthodox,Light Heavyweight,False,Decision - Split,4,60.93870789992225,56.8667461747227,1.0310302921225922,2.7089264447962065,36.41912473403705,64.46191161245147,UFC 275
Colby Covington,Belal Muhammad,Colby Covington,2020-01-22,-200,170,10,5,0,24,2,0,27,29,174,181,201,187,Southpaw,Orthodox,Light Heavyweight,False,Decision - Unanimous,1,64.60905871481111,57.635871534919545,0.6033989423061894,2.1387598312746583,23.884709679326054,54.37168676082763,UFC 269
Sean O'Malley,Conor McGregor,Sean O'Malley,2016-04-10,150,-180,10,1,0,10,2,0,35,29,182,192,176,197,Switch,Switch,Heavyweight,False,Decision - Split,4,30.99281787811653,52.29215813460934,1.6825196325278822,0.93267657266775,31.92655748748163,32.37798823138051,UFC 293
Alexander Volkanovski,Ciryl Gane,Ciryl Gane,2023-01-29,-200,170,21,1,0,24,3,0,37,30,185,187,173,173,Switch,Orthodox,Middleweight,False,Decision - Unanimous,3,58.055046166977675,52.14766000092523,3.555078126844583,2.195890602705869,58.135650431353895,30.060409761514578,UFC 253
Jamahal Hill,Georges St-Pierre,Georges St-Pierre,2014-07-10,150,-180,13,3,0,18,1,0,35,25,178,182,190,188,Orthodox,Southpaw,Middleweight,False,Submission,1,56.9700450317237,54.02450549142961,3.9944205706230247,1.2993489519456145,54.66167871876878,58.4258463275313,UFC 279
Jamahal Hill,Kamaru Usman,Jamahal Hill,2021-05-04,150,-180,12,2,0,21,4,0,27,27,193,181,173,197,Orthodox,Southpaw,Heavyweight,False,Decision - Unanimous,1,47.972462073841456,51.92269551302726,2.635309152932613,1.9452631394985551,36.19502993029165,38.75704543469341,UFC 280
Sean O'Malley,Aljamain Sterling,Aljamain Sterling,2016-10-05,-200,170,19,5,0,11,2,0,33,37,183,170,189,209,Southpaw,Orthodox,Welterweight,False,Submission,5,49.63255702258934,59.144699320639766,3.0839186381633894,0.05483882013569419,49.69242941243142,38.77570399013074,UFC 275
Max Holloway,Francis Ngannou,Francis Ngannou,2014-05-17,150,-180,17,4,0,16,0,0,29,34,187,184,184,197,Switch,Switch,Heavyweight,False,Decision - Unanimous,5,42.136841933395154,34.55720406778745,1.5296359014047072,3.5322371597288926,42.70306301709748,43.767108473040906,UFC 291
Anderson Silva,Sean O'Malley,Anderson Silva,2019-06-07,-200,170,15,1,0,21,3,0,30,34,174,179,172,210,Orthodox,Switch,Heavyweight,False,Submission,4,61.476511968855306,49.20858613386892,0.2629116547544861,2.5452361022519607,25.494179441442647,57.179133812409916,UFC 257
Sean O'Malley,Gilbert Burns,Gilbert Burns,2017-10-27,150,-180,17,0,0,24,2,0,35,25,176,177,188,175,Switch,Orthodox,Middleweight,False,Decision - Split,2,30.664583356000172,39.97987471770483,0.9723859607755063,3.6255137967155475,20.34900803674067,59.79419224050601,UFC 264
Khabib Nurmagomedov,Gilbert Burns,Gilbert Burns,2023-06-29,-200,170,25,1,0,22,1,0,25,31,194,193,199,185,Southpaw,Southpaw,Heavyweight,True,Submission,3,51.41296730860459,56.50005901682228,1.6083104543708893,2.0107546082455605,50.88161646442407,41.78952196370788,UFC 211
Kamaru Usman,Georges St-Pierre,Kamaru Usman,2023-05-11,-200,170,17,4,0,23,0,0,26,26,188,178,180,202,Switch,Switch,Heavyweight,False,Submission,2,45.25171180958936,41.76593863206772,0.3602280151481221,0.8710314802770682,53.958520254591214,56.52285644816299,UFC 210
Sean O'Malley,Ciryl Gane,Ciryl Gane,2019-05-15,-200,170,16,0,0,18,4,0,37,34,186,187,177,194,Switch,Switch,Middleweight,True,Decision - Unanimous,3,63.775706370831756,48.338275607246985,0.9559325292433147,1.7680222460681159,50.20878968292948,52.07311312194133,UFC 275
Israel Adesanya,Colby Covington,Israel Adesanya,2021-11-28,150,-180,13,0,0,25,4,0,29,34,176,190,176,183,Switch,Switch,Welterweight,False,KO/TKO,2,64.88522592478668,38.39643640938468,0.46657038887023505,1.5427022127062262,27.888006938772378,48.61716124786447,UFC 286
Charles Oliveira,Conor McGregor,Charles Oliveira,2015-05-21,150,-180,24,5,0,17,0,0,31,27,170,170,177,197,Switch,Switch,Welterweight,False,Decision - Unanimous,3,59.786724512593864,53.80234229785964,2.780429951838652,3.838799848541334,53.923572909542095,44.6624564049979,UFC 252
Dustin Poirier,Tom Aspinall,Tom Aspinall,2016-08-03,150,-180,24,3,0,24,5,0,38,25,174,187,182,181,Switch,Southpaw,Lightweight,False,Submission,4,60.063041423397515,43.96398928722356,1.3303272827659867,2.09861741639,56.393942930539005,62.435722048842926,UFC 236
Alex Pereira,Conor McGregor,Conor McGregor,2023-02-15,-200,170,15,1,0,23,3,0,38,38,173,177,210,174,Switch,Switch,Middleweight,False,KO/TKO,1,39.4941682346629,40.53995222847125,3.7137408078554834,0.2609704955135719,53.623897250215045,38.486229536100176,UFC 214
Kamaru Usman,Charles Oliveira,Charles Oliveira,2017-02-05,150,-180,15,5,0,12,5,0,38,38,184,175,190,203,Switch,Orthodox,Middleweight,False,KO/TKO,5,35.198312099575716,43.88327514341418,0.7330993477716374,1.9066660403199793,20.832866334557902,66.48085687323831,UFC 240
Charles Oliveira,Sean O'Malley,Sean O'Malley,2020-09-23,-200,170,19,2,0,20,1,0,33,29,194,192,196,205,Orthodox,Orthodox,Heavyweight,False,Decision - Unanimous,1,55.02350934769284,45.15475212198609,0.9260275378546994,3.5582356635105308,20.04052043099,21.37702165649136,UFC 252
Ciryl Gane,Sean O'Malley,Ciryl Gane,2022-10-21,150,-180,25,0,0,12,0,0,32,31,170,178,181,184,Southpaw,Switch,Middleweight,False,Decision - Split,1,49.618453284910615,41.216352519920505,3.9296385138012964,3.582778535569685,42.838995094110615,57.053505750378825,UFC 273
Alexander Volkanovski,Nick Diaz,Nick Diaz,2019-06-18,150,-180,25,1,0,14,2,0,25,29,175,187,197,187,Southpaw,Orthodox,Welterweight,False,Submission,3,49.01437712921941,35.14345083778499,2.4369478361119747,2.1353970801007756,55.36068303447321,21.852822603711534,UFC 288
Israel Adesanya,Francis Ngannou,Francis Ngannou,2019-07-26,150,-180,10,4,0,10,3,0,36,38,175,175,184,203,Switch,Southpaw,Heavyweight,False,Decision - Split,5,51.57771518948177,51.895249876729714,0.28024218523675426,2.2041827279393287,61.12162674502399,25.869034371576163,UFC 295
Aljamain Sterling,Michael Chandler,Aljamain Sterling,2023-10-05,-200,170,21,2,0,15,5,0,36,33,177,172,192,205,Orthodox,Southpaw,Welterweight,True,KO/TKO,4,49.27167321965665,58.78489938239488,1.98817273180364,0.2721519855295931,35.218077085839795,69.13490808104991,UFC 247
Tom Aspinall,Max Holloway,Max Holloway,2021-06-21,150,-180,21,1,0,10,3,0,37,38,179,182,173,210,Orthodox,Orthodox,Heavyweight,False,Submission,1,51.26505334037755,38.699084318844996,0.1742023918818041,2.3462724310541594,68.30514144087942,62.609961815803636,UFC 307
Leon Edwards,Alex Pereira,Leon Edwards,2023-03-08,-200,170,15,1,0,10,1,0,30,37,178,177,179,172,Orthodox,Switch,Middleweight,False,Decision - Unanimous,5,52.63246751367397,30.17920678380446,0.07842279185924461,0.07471997505815242,24.091097421342162,21.316580317684092,UFC 285
Daniel Cormier,Dustin Poirier,Daniel Cormier,2019-11-14,-200,170,14,5,0,23,3,0,34,32,192,181,188,178,Orthodox,Southpaw,Lightweight,False,Submission,1,52.86117845279685,56.54082376366249,3.1805041292194325,1.518832916689285,69.85281680394043,23.59669937989397,UFC 225
Daniel Cormier,Colby Covington,Daniel Cormier,2017-06-05,150,-180,16,0,0,20,4,0,37,31,188,179,183,189,Orthodox,Orthodox,Welterweight,False,KO/TKO,1,60.12346609121094,41.22784308405135,1.4233575179184768,2.0992889209355523,26.497279273483365,64.27156036102164,UFC 288
Michael Chandler,Alexander Volkanovski,Alexander Volkanovski,2019-07-02,150,-180,24,3,0,10,1,0,27,28,183,186,176,204,Southpaw,Orthodox,Lightweight,True,Decision - Unanimous,4,57.623235833502235,30.147834257899778,1.2000558127540826,0.3906492416520315,27.860930984003332,53.58937258539617,UFC 304
Nick Diaz,Jon Jones,Nick Diaz,2020-05-10,150,-180,13,5,0,17,5,0,35,25,185,192,175,182,Orthodox,Orthodox,Light Heavyweight,False,Decision - Split,4,49.4598750585523,55.9978347763602,3.70726124200834,2.3701067348061486,52.243948334917974,27.86830330537221,UFC 218
Jon Jones,Nick Diaz,Jon Jones,2015-05-08,150,-180,14,2,0,18,4,0,33,36,170,175,186,184,Orthodox,Orthodox,Heavyweight,False,Decision - Unanimous,1,33.41857407952118,37.73674658874707,2.2130567466501954,3.2764951421295567,35.11497440152152,69.78732522258005,UFC 265
Colby Covington,Jamahal Hill,Colby Covington,2020-03-11,150,-180,12,5,0,16,0,0,28,31,173,192,193,193,Southpaw,Southpaw,Welterweight,False,Decision - Split,1,51.908462285357714,37.399202916167695,1.740203811165455,0.3392806860641917,33.355103036915125,47.769095331404635,UFC 278
Dustin Poirier,Alexander Volkanovski,Alexander Volkanovski,2020-10-19,150,-180,16,0,0,23,0,0,37,28,179,190,185,176,Orthodox,Southpaw,Light Heavyweight,False,Submission,2,63.106131315403616,44.45399931198068,3.886542115205095,2.8927610013143026,48.67197535545287,68.74343375053034,UFC 282
Jorge Masvidal,Islam Makhachev,Jorge Masvidal,2017-05-27,-200,170,25,0,0,14,2,0,36,37,188,191,210,194,Orthodox,Switch,Light Heavyweight,False,Decision - Split,2,61.534530847127755,46.18623838366379,2.9271688879678077,2.3690087794691532,59.115428978207326,27.796173723291112,UFC 242
Charles Oliveira,Jorge Masvidal,Jorge Masvidal,2018-04-10,-200,170,13,3,0,16,0,0,37,33,191,194,187,203,Southpaw,Orthodox,Light Heavyweight,False,Submission,5,34.88447121825563,56.354633586440244,3.9448538028071787,0.29001353099458393,42.13312520547366,37.79670639306644,UFC 223
Colby Covington,Belal Muhammad,Colby Covington,2015-05-10,-200,170,17,5,0,12,3,0,25,25,175,175,181,209,Switch,Switch,Heavyweight,False,Decision - Unanimous,4,43.7494923854191,61.696242060930125,1.1311909391838624,0.4430679765014176,60.08206555179496,26.32391243303693,UFC 244
Georges St-Pierre,Jorge Masvidal,Jorge Masvidal,2015-10-14,150,-180,22,4,0,16,4,0,37,38,170,189,205,185,Southpaw,Southpaw,Heavyweight,False,KO/TKO,4,64.04717552147133,47.78992691548893,1.6935707267175348,0.9470009737105625,22.07167440899503,36.36691376023453,UFC 237
Aljamain Sterling,Colby Covington,Colby Covington,2019-02-07,-200,170,19,5,0,16,5,0,27,29,179,179,202,204,Switch,Switch,Lightweight,False,KO/TKO,2,60.72917128509609,41.908733320241986,3.970656599663837,0.18702940728074235,68.10226025233752,66.77200294845099,UFC 270
Dustin Poirier,Ciryl Gane,Ciryl Gane,2016-12-05,-200,170,14,4,0,17,2,0,25,25,189,185,192,209,Orthodox,Southpaw,Middleweight,False,Submission,4,57.79948297599799,60.14473017655403,2.0871522659256754,0.04991050030513833,58.21819387570593,37.44301378877728,UFC 263
Conor McGregor,Justin Gaethje,Justin Gaethje,2015-09-05,-200,170,23,0,0,20,5,0,35,36,179,184,192,202,Switch,Southpaw,Welterweight,False,Decision - Split,5,57.47056653672297,52.51038732220756,1.1703369687553664,3.8602692025933427,35.128600823384545,56.805683629176194,UFC 225
Jamahal Hill,Conor McGregor,Jamahal Hill,2014-03-09,-200,170,22,0,0,24,5,0,27,37,184,193,202,174,Orthodox,Orthodox,Welterweight,False,KO/TKO,3,39.8000458616041,51.503798745327614,2.156910178628804,3.664493234142219,27.483277109062165,60.283460005578945,UFC 243
Aljamain Sterling,Kamaru Usman,Kamaru Usman,2014-03-21,-200,170,12,3,0,22,3,0,37,30,191,177,193,176,Switch,Switch,Light Heavyweight,False,KO/TKO,5,47.51916727625801,30.049825687485146,2.0497383992234846,2.1418317024648905,49.759112387372795,26.621318450807028,UFC 203
Kamaru Usman,Jamahal Hill,Jamahal Hill,2016-10-21,-200,170,19,5,0,20,4,0,37,29,173,195,175,200,Orthodox,Orthodox,Lightweight,False,KO/TKO,5,35.83323977309723,45.31048998358817,0.5750465440601316,2.0466868443477346,51.75493173074611,61.91716139814161,UFC 214
Justin Gaethje,Anderson Silva,Anderson Silva,2020-02-19,-200,170,10,1,0,24,5,0,32,36,195,170,181,206,Switch,Orthodox,Heavyweight,False,Decision - Split,5,47.92726318239623,60.90798647392667,2.3532967432600924,2.7556469418157548,33.54425157690777,57.76730369876296,UFC 261
Michael Chandler,Jon Jones,Jon Jones,2017-01-07,150,-180,22,4,0,19,5,0,38,31,194,171,210,179,Switch,Switch,Lightweight,False,Submission,4,40.689947474497544,31.339006388161167,2.557315833642347,3.281038851364238,52.89303630528513,29.07756876276685,UFC 247
Max Holloway,Nick Diaz,Max Holloway,2020-01-20,-200,170,12,0,0,12,2,0,37,38,195,183,190,189,Orthodox,Orthodox,Light Heavyweight,False,Submission,3,44.65454597464745,31.90167242541961,1.224615839504195,3.3707057589632887,38.771805255845095,23.61744270082947,UFC 304
Francis Ngannou,Belal Muhammad,Francis Ngannou,2020-12-14,-200,170,11,5,0,23,5,0,31,38,193,179,210,170,Orthodox,Southpaw,Heavyweight,False,Decision - Unanimous,1,45.648074418908365,41.44974244491458,1.9602897683488774,0.46526520750008515,54.870866835510725,36.47962293540009,UFC 286
Dustin Poirier,Francis Ngannou,Francis Ngannou,2022-12-20,150,-180,15,3,0,20,3,0,25,30,170,181,180,177,Switch,Orthodox,Light Heavyweight,False,Submission,5,60.44656934129118,54.57046075834246,1.563060738129399,1.6858311451587427,25.0687225656826,27.7073953641568,UFC 266
Aljamain Sterling,Kamaru Usman,Kamaru Usman,2021-06-03,150,-180,25,4,0,23,0,0,37,30,177,171,194,182,Switch,Southpaw,Lightweight,False,Decision - Unanimous,2,50.77006159135661,56.461025718816856,2.332687112049607,3.259065833490759,23.575257368386254,47.2803591345282,UFC 278
Jamahal Hill,Daniel Cormier,Jamahal Hill,2022-04-16,150,-180,14,2,0,12,2,0,33,28,179,182,210,186,Southpaw,Switch,Welterweight,False,Submission,2,42.315642836324045,32.943777332957524,1.6236658654608465,2.9328918503142725,69.97957929385039,60.098304305648135,UFC 269
Khabib Nurmagomedov,Justin Gaethje,Justin Gaethje,2019-09-25,-200,170,13,1,0,19,5,0,38,31,178,187,183,204,Southpaw,Southpaw,Lightweight,False,Submission,3,52.47438077874581,43.746109550574474,1.1266889840441485,1.9744129883203594,38.338652857877804,40.898014469187814,UFC 250
Anderson Silva,Israel Adesanya,Israel Adesanya,2022-07-16,-200,170,22,0,0,15,5,0,27,33,179,189,202,205,Orthodox,Switch,Welterweight,False,Decision - Split,4,52.02709488959979,55.252855611873485,0.7398651563685248,0.0884101295928672,66.46539112450864,65.04650000708693,UFC 224
