home_score,away_score,point_differential,total_points,close_game,week,season_progress,playoff,division_game,overtime,spread_line,underdog_game,favorite_won,home_wins,away_wins,record_differential,combined_wins,rivalry_games,rivalry_intensity,has_qb_data,indoor_game,has_weather,home_qb_length,home_qb_syllables,home_qb_vowel_ratio,home_qb_consonant_ratio,home_qb_prestige_score,away_qb_length,away_qb_syllables,away_qb_vowel_ratio,away_qb_consonant_ratio,away_qb_prestige_score,qb_prestige_diff,qb_name_length_diff,home_elite_brand,away_elite_brand,brand_matchup,underdog_intensity,game_closeness,overtime_drama,playoff_game,late_season,season_stakes,rivalry_score,division_rivalry,home_momentum,away_momentum,momentum_differential
21,13,8,34,0,9,0.5,0,0,0,6.5,0,0,5,4,1,9,3,0.06,1,1,0,12.0,3.0,0.25,0.6666666666666666,0.8,10.0,4.0,0.4,0.5,0.6666666666666666,0.1333333333333334,2.0,0,0,0,0.4642857142857143,0.7333333333333334,0.0,0.0,0.0,0.0,0.1,0.0,0.7142857142857143,0.5,0.2142857142857143
28,23,5,51,1,9,0.5,0,0,0,7.5,1,0,5,2,3,7,3,0.06,1,0,1,10.0,3.0,0.3,0.6,0.6666666666666666,15.0,5.0,0.3333333333333333,0.6,1.0,-0.3333333333333333,-5.0,0,0,0,0.5357142857142857,0.8333333333333334,0.0,0.0,0.0,0.0,0.1,0.0,0.7142857142857143,0.25,0.4642857142857143
10,27,-17,37,0,9,0.5,0,0,0,-2.0,0,0,2,4,-2,6,6,0.12,1,0,1,14.0,5.0,0.3571428571428571,0.5714285714285714,0.9333333333333332,15.0,6.0,0.4,0.5333333333333333,1.0,-0.0666666666666666,-1.0,0,0,0,0.1428571428571428,0.4333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.5714285714285714,-0.3214285714285714
20,26,-6,46,1,9,0.5,0,1,1,-1.5,0,0,4,3,1,7,21,0.42,1,0,1,10.0,3.0,0.3,0.6,0.6666666666666666,16.0,4.0,0.25,0.6875,1.0,-0.3333333333333333,-6.0,0,0,0,0.1071428571428571,0.8,1.0,0.0,0.0,0.0,0.7,1.0,0.5,0.4285714285714285,0.0714285714285714
41,24,17,65,0,9,0.5,0,0,0,8.0,1,0,3,2,1,5,5,0.1,1,0,1,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,-0.0666666666666666,-1.0,0,0,0,0.5714285714285714,0.4333333333333333,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.375,0.25,0.125
30,27,3,57,1,9,0.5,0,1,0,6.5,0,0,6,2,4,8,21,0.42,1,0,1,17.0,4.0,0.2352941176470588,0.7058823529411765,1.0,13.0,3.0,0.2307692307692307,0.5384615384615384,0.8666666666666667,0.1333333333333333,4.0,1,0,0,0.4642857142857143,0.9,0.0,0.0,0.0,0.0,0.7,1.0,0.75,0.2857142857142857,0.4642857142857143
20,17,3,37,1,9,0.5,0,0,1,3.0,0,0,1,2,-1,3,5,0.1,1,0,1,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,-0.0666666666666666,-1.0,0,1,0,0.2142857142857142,0.9,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1428571428571428,0.25,-0.1071428571428571
23,22,1,45,1,9,0.5,0,1,0,-7.0,1,1,1,2,-1,3,21,0.42,1,0,1,11.0,3.0,0.2727272727272727,0.6363636363636364,0.7333333333333333,10.0,3.0,0.3,0.6,0.6666666666666666,0.0666666666666666,1.0,0,0,0,0.5,0.9666666666666668,0.0,0.0,0.0,0.0,0.7,1.0,0.125,0.25,-0.125
22,27,-5,49,1,9,0.5,0,1,0,-4.5,0,0,2,6,-4,8,20,0.4,1,0,1,9.0,2.0,0.2222222222222222,0.6666666666666666,0.6,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,-0.3333333333333333,-5.0,0,0,0,0.3214285714285714,0.8333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.25,0.75,-0.5
30,24,6,54,1,9,0.5,0,0,1,9.0,1,0,7,4,3,11,4,0.08,1,0,1,12.0,3.0,0.25,0.6666666666666666,0.8,14.0,5.0,0.3571428571428571,0.5714285714285714,0.9333333333333332,-0.1333333333333333,-2.0,1,0,0,0.6428571428571429,0.8,1.0,0.0,0.0,0.0,0.1333333333333333,0.0,1.0,0.5,0.5
35,34,1,69,1,10,0.5555555555555556,0,1,0,6.0,0,0,6,4,2,10,21,0.42,1,0,1,12.0,3.0,0.25,0.6666666666666666,0.8,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,-0.1333333333333333,-2.0,0,0,0,0.4285714285714285,0.9666666666666668,0.0,0.0,0.0,0.0,0.7,1.0,0.6666666666666666,0.4444444444444444,0.2222222222222222
20,17,3,37,1,10,0.5555555555555556,0,1,0,-3.5,0,1,2,6,-4,8,20,0.4,1,1,0,10.0,3.0,0.3,0.6,0.6666666666666666,9.0,2.0,0.2222222222222222,0.6666666666666666,0.6,0.0666666666666666,1.0,0,0,0,0.25,0.9,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.2222222222222222,0.6666666666666666,-0.4444444444444444
20,30,-10,50,0,10,0.5555555555555556,0,0,0,-4.5,0,0,4,7,-3,11,5,0.1,1,1,0,10.0,4.0,0.4,0.5,0.6666666666666666,17.0,4.0,0.2352941176470588,0.7058823529411765,1.0,-0.3333333333333333,-7.0,0,1,0,0.3214285714285714,0.6666666666666667,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.4444444444444444,0.7777777777777778,-0.3333333333333333
16,14,2,30,1,10,0.5555555555555556,0,1,0,7.5,1,0,8,5,3,13,20,0.4,1,0,1,12.0,3.0,0.25,0.6666666666666666,0.8,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,-0.1999999999999999,-3.0,1,0,0,0.5357142857142857,0.9333333333333332,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.5555555555555556,0.4444444444444444
23,26,-3,49,1,10,0.5555555555555556,0,0,0,-4.5,0,0,6,7,-1,13,2,0.04,1,1,0,11.0,5.0,0.4545454545454545,0.4545454545454545,0.7333333333333333,10.0,3.0,0.3,0.6,0.6666666666666666,0.0666666666666666,1.0,0,0,0,0.3214285714285714,0.9,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.6666666666666666,0.875,-0.2083333333333333
7,12,-5,19,1,10,0.5555555555555556,0,0,0,-7.0,1,0,2,6,-4,8,2,0.04,1,0,1,13.0,3.0,0.2307692307692307,0.5384615384615384,0.8666666666666667,12.0,3.0,0.25,0.6666666666666666,0.8,0.0666666666666666,1.0,0,0,0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.2222222222222222,0.75,-0.5277777777777778
3,19,-16,22,0,10,0.5555555555555556,0,0,0,6.5,0,1,4,2,2,6,3,0.06,1,0,1,12.0,3.0,0.25,0.6666666666666666,0.8,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,-0.1999999999999999,-3.0,0,1,0,0.4642857142857143,0.4666666666666667,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.2222222222222222,0.2777777777777778
20,17,3,37,1,10,0.5555555555555556,0,0,1,-6.5,0,1,2,2,0,4,4,0.08,1,0,0,11.0,3.0,0.2727272727272727,0.6363636363636364,0.7333333333333333,9.0,2.0,0.2222222222222222,0.6666666666666666,0.6,0.1333333333333333,2.0,0,0,0,0.4642857142857143,0.9,1.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.0
31,6,25,37,0,10,0.5555555555555556,0,0,0,-2.0,0,1,5,3,2,8,2,0.04,1,1,0,12.0,3.0,0.25,0.6666666666666666,0.8,13.0,5.0,0.3846153846153846,0.5384615384615384,0.8666666666666667,-0.0666666666666666,-1.0,0,0,0,0.1428571428571428,0.1666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.5555555555555556,0.3333333333333333,0.2222222222222222
6,34,-28,40,0,10,0.5555555555555556,0,1,0,-7.5,1,0,3,6,-3,9,20,0.4,1,1,0,12.0,3.0,0.25,0.6666666666666666,0.8,10.0,3.0,0.3,0.6,0.6666666666666666,0.1333333333333334,2.0,1,0,0,0.5357142857142857,0.0666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.375,0.75,-0.375
27,28,-1,55,1,10,0.5555555555555556,0,0,0,1.5,0,1,7,6,1,13,2,0.04,1,0,1,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,14.0,4.0,0.2857142857142857,0.6428571428571429,0.9333333333333332,0.0,0.0,0,1,0,0.1071428571428571,0.9666666666666668,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.7777777777777778,0.75,0.0277777777777777
20,23,-3,43,1,10,0.5555555555555556,0,0,0,-6.5,0,0,4,4,0,8,5,0.1,1,0,1,14.0,5.0,0.3571428571428571,0.5714285714285714,0.9333333333333332,13.0,4.0,0.3076923076923077,0.6153846153846154,0.8666666666666667,0.0666666666666666,1.0,0,1,0,0.4642857142857143,0.9,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.4444444444444444,0.5,-0.0555555555555555
27,17,10,44,0,10,0.5555555555555556,0,0,0,8.0,1,0,5,2,3,7,5,0.1,1,1,0,15.0,6.0,0.4,0.5333333333333333,1.0,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,0.0666666666666666,1.0,0,0,0,0.5714285714285714,0.6666666666666667,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.625,0.25,0.375
15,23,-8,38,0,10,0.5555555555555556,0,0,0,2.5,0,1,4,2,2,6,2,0.04,1,1,0,16.0,4.0,0.25,0.6875,1.0,13.0,3.0,0.2307692307692307,0.6923076923076923,0.8666666666666667,0.1333333333333333,3.0,0,0,0,0.1785714285714285,0.7333333333333334,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.5,0.25,0.25
26,18,8,44,0,11,0.6111111111111112,0,1,0,4.5,0,0,7,7,0,14,20,0.4,1,0,1,11.0,3.0,0.2727272727272727,0.6363636363636364,0.7333333333333333,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,-0.2,-3.0,0,0,0,0.3214285714285714,0.7333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.7777777777777778,0.7,0.0777777777777778
38,6,32,44,0,11,0.6111111111111112,0,0,0,2.0,0,0,5,6,-1,11,2,0.04,1,0,1,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,9.0,2.0,0.2222222222222222,0.6666666666666666,0.6,0.4,6.0,0,0,0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.5,0.6,-0.0999999999999999
18,16,2,34,1,11,0.6111111111111112,0,1,0,-3.0,0,1,7,7,0,14,21,0.42,1,0,1,14.0,4.0,0.2857142857142857,0.6428571428571429,0.9333333333333332,12.0,3.0,0.25,0.6666666666666666,0.8,0.1333333333333333,2.0,1,0,0,0.2142857142857142,0.9333333333333332,0.0,0.0,0.0,0.0,0.7,1.0,0.7777777777777778,0.7,0.0777777777777778
34,27,7,61,1,11,0.6111111111111112,0,0,0,1.0,0,0,6,4,2,10,4,0.08,1,1,0,15.0,6.0,0.4,0.5333333333333333,1.0,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,0.0666666666666666,1.0,0,0,0,0.0714285714285714,0.7666666666666666,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.6666666666666666,0.4,0.2666666666666666
35,14,21,49,0,11,0.6111111111111112,0,0,0,-1.0,0,1,3,2,1,5,3,0.06,1,1,0,10.0,3.0,0.3,0.6,0.6666666666666666,14.0,5.0,0.3571428571428571,0.5714285714285714,0.9333333333333332,-0.2666666666666667,-4.0,0,0,0,0.0714285714285714,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.2222222222222222,0.0777777777777777
19,20,-1,39,1,11,0.6111111111111112,0,1,0,-6.0,0,0,4,6,-2,10,20,0.4,1,0,1,12.0,3.0,0.25,0.6666666666666666,0.8,11.0,4.0,0.3636363636363636,0.5454545454545454,0.7333333333333333,0.0666666666666667,1.0,0,1,0,0.4285714285714285,0.9666666666666668,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.4444444444444444,0.6666666666666666,-0.2222222222222222
27,28,-1,55,1,11,0.6111111111111112,0,0,0,4.0,0,1,3,4,-1,7,5,0.1,1,0,1,13.0,5.0,0.3846153846153846,0.5384615384615384,0.8666666666666667,10.0,4.0,0.4,0.5,0.6666666666666666,0.2,3.0,0,0,0,0.2857142857142857,0.9666666666666668,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.3,0.4,-0.1
52,6,46,58,0,11,0.6111111111111112,0,0,0,14.0,1,0,8,2,6,10,3,0.06,1,1,0,10.0,3.0,0.3,0.6,0.6666666666666666,13.0,3.0,0.2307692307692307,0.5384615384615384,0.8666666666666667,-0.2,-3.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8888888888888888,0.2,0.6888888888888889
30,21,9,51,0,11,0.6111111111111112,0,0,0,2.5,0,0,8,9,-1,17,10,0.2,1,0,1,17.0,4.0,0.2352941176470588,0.7058823529411765,1.0,12.0,3.0,0.25,0.6666666666666666,0.8,0.1999999999999999,5.0,1,1,1,0.1785714285714285,0.7,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.8,1.0,-0.1999999999999999
22,28,-6,50,1,11,0.6111111111111112,0,0,0,-4.0,0,0,3,4,-1,7,3,0.06,1,0,1,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,16.0,4.0,0.25,0.6875,1.0,0.0,-1.0,1,0,0,0.2857142857142857,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.4444444444444444,-0.1444444444444444
34,19,15,53,0,11,0.6111111111111112,0,0,0,8.0,1,0,3,2,1,5,6,0.12,1,0,1,13.0,3.0,0.2307692307692307,0.6923076923076923,0.8666666666666667,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,-0.1333333333333333,-2.0,0,0,0,0.5714285714285714,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111
13,23,-10,36,0,11,0.6111111111111112,0,0,0,-6.0,0,0,2,7,-5,9,2,0.04,1,0,1,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,12.0,3.0,0.25,0.6666666666666666,0.8,0.1333333333333333,2.0,0,0,0,0.4285714285714285,0.6666666666666667,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.2222222222222222,0.7777777777777778,-0.5555555555555556
17,20,-3,37,1,11,0.6111111111111112,0,1,0,6.0,0,1,5,4,1,9,21,0.42,1,0,1,13.0,4.0,0.3076923076923077,0.6153846153846154,0.8666666666666667,10.0,3.0,0.3,0.6,0.6666666666666666,0.2,3.0,1,0,0,0.4285714285714285,0.9,0.0,0.0,0.0,0.0,0.7,1.0,0.5555555555555556,0.4444444444444444,0.1111111111111111
10,34,-24,44,0,11,0.6111111111111112,0,0,0,-7.5,1,0,3,6,-3,9,3,0.06,1,1,0,12.0,3.0,0.25,0.6666666666666666,0.8,11.0,5.0,0.4545454545454545,0.4545454545454545,0.7333333333333333,0.0666666666666667,1.0,1,0,0,0.5357142857142857,0.1999999999999999,0.0,0.0,0.0,0.0,0.1,0.0,0.3333333333333333,0.6,-0.2666666666666666
24,19,5,43,1,12,0.6666666666666666,0,1,0,-3.5,0,1,2,8,-6,10,21,0.42,1,0,1,14.0,5.0,0.3571428571428571,0.5714285714285714,0.9333333333333332,14.0,4.0,0.2857142857142857,0.6428571428571429,0.9333333333333332,0.0,0.0,0,1,0,0.25,0.8333333333333334,0.0,0.0,0.0,0.0,0.7,1.0,0.2,0.8,-0.6000000000000001
16,6,10,22,0,12,0.6666666666666666,0,1,0,-1.0,0,1,5,6,-1,11,20,0.4,1,0,1,10.0,3.0,0.3,0.6,0.6666666666666666,12.0,3.0,0.25,0.6666666666666666,0.8,-0.1333333333333334,-2.0,0,0,0,0.0714285714285714,0.6666666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.6,-0.0999999999999999
26,34,-8,60,0,12,0.6666666666666666,0,1,0,10.5,1,1,7,3,4,10,20,0.4,1,0,1,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,12.0,3.0,0.25,0.6666666666666666,0.8,0.1333333333333333,2.0,0,1,0,0.75,0.7333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6363636363636364,0.3,0.3363636363636363
19,29,-10,48,0,12,0.6666666666666666,0,1,0,-6.5,0,0,2,6,-4,8,20,0.4,1,1,0,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,0.0,0.0,0,0,0,0.4642857142857143,0.6666666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.2,0.5454545454545454,-0.3454545454545454
6,24,-18,30,0,12,0.6666666666666666,0,0,0,-7.0,1,0,5,9,-4,14,2,0.04,1,1,0,10.0,4.0,0.4,0.5,0.6666666666666666,10.0,3.0,0.3,0.6,0.6666666666666666,0.0,0.0,0,0,0,0.5,0.4,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.4545454545454545,0.9,-0.4454545454545455
27,30,-3,57,1,12,0.6666666666666666,0,0,0,-11.0,1,0,3,9,-6,12,2,0.04,1,0,1,11.0,3.0,0.2727272727272727,0.6363636363636364,0.7333333333333333,12.0,3.0,0.25,0.6666666666666666,0.8,-0.0666666666666667,-1.0,0,1,0,0.7857142857142857,0.9,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.3,0.9,-0.6000000000000001
27,30,-3,57,1,12,0.6666666666666666,0,1,1,-3.0,0,0,4,8,-4,12,20,0.4,1,0,1,12.0,3.0,0.25,0.6666666666666666,0.8,12.0,3.0,0.25,0.6666666666666666,0.8,0.0,0.0,0,0,0,0.2142857142857142,0.9,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.4,0.8,-0.4
34,15,19,49,0,12,0.6666666666666666,0,1,0,7.5,1,0,4,3,1,7,20,0.4,1,0,1,13.0,3.0,0.2307692307692307,0.6923076923076923,0.8666666666666667,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,-0.1333333333333333,-2.0,0,1,0,0.5357142857142857,0.3666666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.4,0.2727272727272727,0.1272727272727273
20,37,-17,57,0,12,0.6666666666666666,0,0,0,-3.0,0,0,5,8,-3,13,5,0.1,1,1,0,16.0,4.0,0.25,0.6875,1.0,11.0,3.0,0.2727272727272727,0.6363636363636364,0.7333333333333333,0.2666666666666667,5.0,0,0,0,0.2142857142857142,0.4333333333333333,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.5,0.8,-0.3
38,10,28,48,0,12,0.6666666666666666,0,0,0,6.5,0,0,7,5,2,12,8,0.16,1,0,1,11.0,4.0,0.3636363636363636,0.5454545454545454,0.7333333333333333,13.0,4.0,0.3076923076923077,0.6153846153846154,0.8666666666666667,-0.1333333333333334,-2.0,1,1,1,0.4642857142857143,0.0666666666666666,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.7,0.5,0.1999999999999999
7,30,-23,37,0,12,0.6666666666666666,0,0,0,-6.5,0,0,2,4,-2,6,6,0.12,1,0,1,9.0,3.0,0.3333333333333333,0.5555555555555556,0.6,14.0,5.0,0.3571428571428571,0.5714285714285714,0.9333333333333332,-0.3333333333333333,-5.0,0,0,0,0.4642857142857143,0.2333333333333332,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,-0.2
27,32,-5,59,1,12,0.6666666666666666,0,1,0,8.0,1,1,7,2,5,9,20,0.4,1,1,0,11.0,5.0,0.4545454545454545,0.4545454545454545,0.7333333333333333,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,-0.2,-3.0,0,0,0,0.5714285714285714,0.8333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6363636363636364,0.2,0.4363636363636363
23,30,-7,53,1,12,0.6666666666666666,0,0,0,-3.0,0,0,7,7,0,14,6,0.12,1,1,0,15.0,6.0,0.4,0.5333333333333333,1.0,12.0,3.0,0.25,0.6666666666666666,0.8,0.1999999999999999,3.0,0,0,0,0.2142857142857142,0.7666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.7,0.6363636363636364,0.0636363636363636
23,20,3,43,1,13,0.7222222222222222,0,1,0,9.5,1,0,10,4,6,14,20,0.4,1,1,0,10.0,3.0,0.3,0.6,0.6666666666666666,12.0,3.0,0.25,0.6666666666666666,0.8,-0.1333333333333334,-2.0,0,0,0,0.6785714285714286,0.9,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.9090909090909092,0.3636363636363636,0.5454545454545454
30,17,13,47,0,13,0.7222222222222222,0,0,0,3.5,0,0,8,5,3,13,3,0.06,1,0,1,11.0,4.0,0.3636363636363636,0.5454545454545454,0.7333333333333333,13.0,3.0,0.2307692307692307,0.6923076923076923,0.8666666666666667,-0.1333333333333334,-2.0,1,0,0,0.25,0.5666666666666667,0.0,0.0,1.0,0.5,0.1,0.0,0.7272727272727273,0.4545454545454545,0.2727272727272727
27,20,7,47,1,13,0.7222222222222222,0,1,0,4.5,0,0,4,2,2,6,20,0.4,1,1,0,12.0,3.0,0.25,0.6666666666666666,0.8,9.0,3.0,0.3333333333333333,0.5555555555555556,0.6,0.2,3.0,1,0,0,0.3214285714285714,0.7666666666666666,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.3636363636363636,0.1818181818181818,0.1818181818181818
19,17,2,36,1,13,0.7222222222222222,0,1,0,13.5,1,0,10,2,8,12,20,0.4,1,0,1,12.0,3.0,0.25,0.6666666666666666,0.8,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,-0.1999999999999999,-3.0,1,0,0,0.9642857142857144,0.9333333333333332,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.9090909090909092,0.1818181818181818,0.7272727272727273
23,22,1,45,1,13,0.7222222222222222,0,0,0,3.5,0,0,9,6,3,15,5,0.1,1,1,0,12.0,3.0,0.25,0.6666666666666666,0.8,12.0,3.0,0.25,0.6666666666666666,0.8,0.0,0.0,0,0,0,0.25,0.9666666666666668,0.0,0.0,1.0,0.5,0.1666666666666666,0.0,0.8181818181818182,0.5454545454545454,0.2727272727272728
20,23,-3,43,1,13,0.7222222222222222,0,1,0,-3.5,0,0,2,7,-5,9,20,0.4,1,0,0,13.0,3.0,0.2307692307692307,0.5384615384615384,0.8666666666666667,11.0,5.0,0.4545454545454545,0.4545454545454545,0.7333333333333333,0.1333333333333334,2.0,0,0,0,0.25,0.9,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.1818181818181818,0.5833333333333334,-0.4015151515151515
24,25,-1,49,1,13,0.7222222222222222,0,0,0,-2.5,0,0,3,5,-2,8,7,0.14,1,0,1,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,10.0,4.0,0.4,0.5,0.6666666666666666,0.3333333333333333,5.0,1,0,0,0.1785714285714285,0.9666666666666668,0.0,0.0,1.0,0.5,0.2333333333333333,0.0,0.25,0.4166666666666667,-0.1666666666666666
13,17,-4,30,1,13,0.7222222222222222,0,0,0,-1.0,0,0,6,7,-1,13,3,0.06,1,1,0,9.0,2.0,0.2222222222222222,0.6666666666666666,0.6,15.0,6.0,0.4,0.5333333333333333,1.0,-0.4,-6.0,0,0,0,0.0714285714285714,0.8666666666666667,0.0,0.0,1.0,0.5,0.1,0.0,0.5454545454545454,0.6363636363636364,-0.0909090909090909
14,21,-7,35,1,13,0.7222222222222222,0,0,0,-2.5,0,0,4,5,-1,9,7,0.14,1,1,0,10.0,3.0,0.3,0.6,0.6666666666666666,16.0,4.0,0.25,0.6875,1.0,-0.3333333333333333,-6.0,0,0,0,0.1785714285714285,0.7666666666666666,0.0,0.0,1.0,0.5,0.2333333333333333,0.0,0.3636363636363636,0.4545454545454545,-0.0909090909090908
19,24,-5,43,1,13,0.7222222222222222,0,0,0,3.0,0,1,8,9,-1,17,2,0.04,1,0,1,12.0,3.0,0.25,0.6666666666666666,0.8,11.0,3.0,0.2727272727272727,0.6363636363636364,0.7333333333333333,0.0666666666666667,1.0,0,0,0,0.2142857142857142,0.8333333333333334,0.0,0.0,1.0,0.5,0.0666666666666666,0.0,0.6666666666666666,0.8181818181818182,-0.1515151515151516
38,44,-6,82,1,13,0.7222222222222222,0,1,0,3.0,0,1,4,8,-4,12,21,0.42,1,0,1,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,14.0,4.0,0.2857142857142857,0.6428571428571429,0.9333333333333332,0.0,0.0,0,1,0,0.2142857142857142,0.8,0.0,0.0,1.0,0.5,0.7,1.0,0.3636363636363636,0.7272727272727273,-0.3636363636363636
21,26,-5,47,1,13,0.7222222222222222,0,0,0,1.0,0,1,3,6,-3,9,3,0.06,1,0,1,13.0,5.0,0.3846153846153846,0.5384615384615384,0.8666666666666667,10.0,3.0,0.3,0.6,0.6666666666666666,0.2,3.0,0,0,0,0.0714285714285714,0.8333333333333334,0.0,0.0,1.0,0.5,0.1,0.0,0.2727272727272727,0.5454545454545454,-0.2727272727272727
35,10,25,45,0,13,0.7222222222222222,0,0,0,6.5,0,0,9,5,4,14,2,0.04,1,0,1,17.0,4.0,0.2352941176470588,0.7058823529411765,1.0,13.0,4.0,0.3076923076923077,0.6153846153846154,0.8666666666666667,0.1333333333333333,4.0,1,1,1,0.4642857142857143,0.1666666666666666,0.0,0.0,1.0,0.5,0.0666666666666666,0.0,0.8181818181818182,0.4545454545454545,0.3636363636363637
23,26,-3,49,1,13,0.7222222222222222,0,1,1,-6.5,0,0,3,5,-2,8,20,0.4,1,0,1,11.0,3.0,0.2727272727272727,0.6363636363636364,0.7333333333333333,14.0,5.0,0.3571428571428571,0.5714285714285714,0.9333333333333332,-0.2,-3.0,0,0,0,0.4642857142857143,0.9,1.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.2727272727272727,0.4545454545454545,-0.1818181818181818
42,19,23,61,0,13,0.7222222222222222,0,0,0,6.0,0,0,7,3,4,10,3,0.06,1,0,1,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,14.0,6.0,0.4285714285714285,0.5,0.9333333333333332,0.0,0.0,0,0,0,0.4285714285714285,0.2333333333333332,0.0,0.0,1.0,0.5,0.1,0.0,0.5833333333333334,0.2727272727272727,0.3106060606060606
41,32,9,73,0,13,0.7222222222222222,0,0,0,6.5,0,0,7,3,4,10,5,0.1,1,0,1,15.0,4.0,0.2666666666666666,0.6666666666666666,1.0,14.0,5.0,0.3571428571428571,0.5714285714285714,0.9333333333333332,0.0666666666666666,1.0,0,0,0,0.4642857142857143,0.7,0.0,0.0,1.0,0.5,0.1666666666666666,0.0,0.5833333333333334,0.2727272727272727,0.3106060606060606
34,31,3,65,1,14,0.7777777777777778,0,1,0,3.0,0,0,11,9,2,20,20,0.4,1,1,0,10.0,3.0,0.3,0.6,0.6666666666666666,11.0,4.0,0.3636363636363636,0.5454545454545454,0.7333333333333333,-0.0666666666666666,-1.0,0,1,0,0.2142857142857142,0.9,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.9166666666666666,0.75,0.1666666666666666
42,21,21,63,0,14,0.7777777777777778,0,0,0,6.0,0,0,10,6,4,16,6,0.12,1,1,0,12.0,3.0,0.25,0.6666666666666666,0.8,9.0,2.0,0.2222222222222222,0.6666666666666666,0.6,0.2,3.0,0,0,0,0.4285714285714285,0.3,0.0,0.0,1.0,0.5,0.2,0.0,0.8333333333333334,0.5,0.3333333333333333
